132.7,137.51,88.206,126.86,63.385,94.282,87.942,81.881,100.32,80.954,121.6,132.44,94.28,133.86,70.84,101.15,92.057,84.124,88.613,118.41,124.25,126.61,87.474,82.632,88.478,84.824,89.764,85.154,98.717,106.5,117.52,108.65,115.02,125.62,54.524,120.2,106.28,106.96,68.919,110.98,89.337,90.489,92.425,91.765,112.09,109.77,122.23,122.03,133.69,61.696,118.57,110.22,112.21,66.293,112.13
101.7,106.57,152.78,118.42,61.012,139.65,130.26,144.22,70.049,141.38,108.8,121.12,153.77,124.9,59.421,151.95,143.5,73.213,147.08,132.02,128.04,136.4,141.93,99.895,133.54,124.31,112.17,113.48,111.47,139.45,133.45,129.91,152.81,140.44,63.811,152.28,128.25,139.24,86.091,149.91,116.77,129.9,109.19,127.32,119.35,127.63,126.97,148.43,142.12,69.512,156.04,132.36,141.6,76.139,143.77
144.85,135.88,89.742,133.63,95.777,85.707,77.02,93.586,125.9,86.148,153.64,147.45,100.42,143.39,101.91,86.744,92.503,126.11,85.024,153.54,152.83,146.48,89.691,128.89,86.196,78.771,139.16,84.121,144.85,145.2,137.65,85.481,90.416,142.6,121.23,93.042,77.652,92.502,146.23,85.11,150.07,94.202,149.54,86.43,152.6,146.48,142.36,95.681,143.28,113.4,100.1,82.981,91.122,132.91,84.059
131.25,138.95,94.291,135.21,72.905,94.741,75.616,84.185,112.15,83.911,139.32,137.59,94.3,139.54,94.988,85.447,85.052,126.09,75.434,142.64,138.96,140.01,81.39,115.08,73.438,76.301,137.05,76.024,129.08,131.36,143.97,85.44,93.788,139.07,98.634,95.678,85.544,91.68,124.97,87.69,123.13,80.36,131.54,84.81,136.23,139.43,136.77,102.22,141.1,81.671,103.33,88.379,90.261,99.362,90.764
107.36,109.71,141.56,114.49,61.642,142.66,134.34,133.86,73.043,141.52,110.99,114.14,154.29,120.35,68.145,144.3,146.75,68.737,139.72,80.49,107.76,95.458,139.66,64.111,143.26,136.87,72.285,140.76,91.925,85.72,99.989,140.07,158.55,111.4,70.668,151.55,136.1,153.79,71.446,155.24,99.168,143.24,81.529,136.34,106.38,98.981,104.54,154.81,105.94,60.208,148.85,136.03,148.88,60.3,153.17
121.78,122.49,116.57,132.03,52.885,113.63,103.8,110.99,82.097,108.28,113.24,120.26,123.38,129.59,62.779,134.19,114.01,71.455,117.45,117.95,113.67,129.74,118.92,79.564,104.87,107.42,96.332,97.409,104.69,126.57,123.8,113.48,132.77,137.75,61.444,125.08,111.3,112.88,87.608,114.67,104.17,99.067,110.45,103.59,117.02,132.07,131.95,128.18,140.22,74.422,127.56,117.1,122.06,82.703,117.62
123.7,115.93,106.84,128.33,59.198,107.04,99.325,102.73,80.526,97.969,124.88,126.29,100.3,119.64,62.675,118.99,102.77,90.61,100.6,126.99,131.09,136.11,95.684,98.133,96.244,84.856,121.25,83.847,121.66,128.41,131.7,93.851,102.15,133.19,77.902,100.3,90.267,95.874,106.43,97.561,119.75,84.228,124.92,93.69,126.02,133.43,132.13,110.37,133.47,81.127,104.23,103.22,104.54,82.025,107.6
127.91,129.35,100.37,136.5,78.17,104.52,91.138,87.111,97.492,89.351,134.28,131.59,96.828,126.63,68.422,97.168,90.396,97.828,97.094,135.03,130.39,133.25,92.247,96.42,97.325,75.414,121.95,76.756,122.38,140.07,129.91,93.844,94.369,132.3,81.625,96.752,92.902,85.602,114.83,85.462,115.08,80.579,127.49,86.733,125.57,136.38,131.04,99.861,139.36,82.635,102,98.256,95.023,88.992,95.577
162.37,152.75,110.75,154.77,128.32,94.758,90.645,107,149.57,103.19,166.08,167.58,108.99,150.91,114.29,112.46,106.75,145.42,109.81,166.01,155.98,164.29,117.06,130.07,105.55,115.27,150.77,100.98,143.56,162.01,152.12,113.13,130.73,159.75,106.5,125.12,103.58,117.38,139.89,118,145.21,100.52,140.73,115.05,144.92,159.14,160.64,124.87,160.5,106.18,125.94,121.2,118.95,118.46,121.1
92.84,88.236,142.68,97.081,53.589,128.38,124.98,133.02,74.209,123.55,93.735,102.42,150.81,104.63,53.26,137.52,136.46,68.034,131.9,84.194,104.96,92.974,137.59,67.286,132.71,138.26,76.522,135.3,80.03,88.763,90.938,141.95,150.75,88.22,60.307,142.84,135.69,146.42,64.668,145.43,90.764,138.96,62.31,136.01,99.456,72.345,103.07,137.37,92.324,63.221,149.28,137.53,135.26,59.513,140.93
114.62,123.15,99.871,122.39,64.346,103.8,95.748,97.322,85.398,94.651,120.77,122.7,115.9,128.89,68.019,105.12,102.27,86.207,102.67,125.01,126.37,122.72,103.7,74.335,102.65,90.479,94.508,90.933,100.07,113.65,116.18,109.97,113.26,117.66,54.954,123.88,115.37,100.7,85.52,101.07,93.914,90.807,103.74,91.096,106.66,115.26,113.25,123.57,123.37,53.753,119.56,110.01,113.14,57.95,109.95
74.913,93.945,133.79,91.069,30.204,134.35,117.03,125.46,38.914,120.32,81.148,94.03,136.71,108.07,39.704,129.98,133.01,52.978,120.5,96.708,95.281,104.01,113.11,52.332,120.41,104.56,61.525,106.89,85.773,105.59,109.81,114.18,127.72,113.44,35.791,131.82,110.11,118.1,65.839,115.83,90.173,113.36,79.731,99.322,101.08,102.84,107.73,141.4,113.91,46.881,131.52,113.46,122.11,46.53,131.48
133.59,139.28,87.237,123.77,83.226,89.586,83.232,83.66,114.77,77.147,143.64,140.26,99.776,139.53,90.919,95.651,89.279,111.89,82.102,146.23,143.55,137.82,84.064,118.53,81.461,72.061,130.59,77.728,135.87,142.76,137.95,81.729,77.558,135.27,103.7,90.984,74.575,83.656,137.07,81.112,129.96,85.01,142.45,76.76,135.93,136.95,134.63,90.157,134.77,99.637,87.2,84.788,84.35,108.69,83.629
105.31,111.33,120.74,107.3,46.265,128.59,107.95,115.72,64.882,121.51,100.98,116.14,122.48,121.65,54.832,120.37,110.36,65.309,115.92,95.357,100.93,109.44,123.41,63.279,115.61,108.86,62.601,111.91,86.8,83.794,93.668,122.3,132.58,98.916,45.681,133.45,117.09,124.43,61.532,131.68,87.704,107.84,67.032,116.07,92.581,86.346,100.03,141.03,96.327,48.523,143.65,132.21,134.19,51.197,139.66
147.16,155.09,100.37,144.08,100.07,110.37,101.12,107.13,130.25,101.46,160.82,155.9,114.98,152.71,109.22,114.63,113.5,137.23,100.97,159.61,157,161.07,101.1,131.32,91.994,97.294,143.94,88.368,147.01,158.25,159.56,102.69,111.65,157.05,107.51,111.24,93.662,118.45,146.34,104.8,140.5,106.41,153.53,98.591,144.39,161.45,156.63,131.76,162.45,101.43,116.33,105.97,110.29,110.28,114.96
64.888,80.57,118.22,73.991,34.176,124.74,118.89,111.95,35.49,124.55,59.29,77.391,126.82,76.627,31.244,123.33,129.55,47.006,125.77,59.931,88.079,70.095,116.45,31.884,119.37,95.217,56.894,104.27,90.164,71.822,99.91,111.56,126.34,101.12,36.75,121.5,118.35,113.73,53.195,109.05,84.511,96.651,73.677,91.246,81.606,91.291,100.31,123.5,97.217,35.53,124.59,124.73,115.33,39.923,126.14
146.62,144.22,110.58,150.24,91.02,113.11,96.617,104.22,121.15,105.45,145.59,140.59,119.06,147.33,82.378,117.97,111.35,106.09,114.19,145.94,148.47,134.69,110.76,97.766,115.65,110.87,117.27,110.27,123.53,143.9,133.76,117.17,139.6,149.89,80.405,125.17,118.22,123.74,114.35,113.47,114.35,114.24,122.97,100.89,130.81,136.95,137.01,140.31,153.12,78.595,130.67,115.28,131.34,83.142,126.93
100.59,111.93,137.56,117.59,65.884,142.95,129.61,155.01,81.31,153.24,118.52,124.33,159.47,122.07,74.765,163.77,155.66,86.963,153.28,116.56,118.98,129.37,152.74,81.716,147.59,140.11,97.709,135.47,118.57,122.63,131.91,135.06,156.59,139.99,77.376,154.12,125.01,145.77,87.916,140.7,115.44,131.16,115.43,128.09,116.14,129.54,125.7,164.75,138.38,85.857,152.48,137.47,149.09,75.469,149.5
114.84,112.65,86.422,118.22,54.654,83.553,78.07,72.387,80.591,69.956,111.99,117.87,98.543,115.41,49.217,95.795,91.473,65.569,98.726,118.74,110.98,119.7,78.234,78.057,70.192,68.243,96.361,65.002,108.54,124.97,123.8,83.364,86.452,121.91,66.453,92.608,81.495,68.477,90.479,76.557,113.27,66.651,104.91,65.314,124.34,114.97,119.57,83.987,121.02,53.915,109.69,84.093,88.832,69.048,82.544
145.52,140.19,105.39,142.79,89.473,103.21,95.885,92.796,111.1,92.005,141.62,136.12,106.61,141.76,85.016,97.45,97.506,108.49,105.89,147.59,148.42,143.82,96.881,108.47,90.663,85.286,129.91,80.311,136.22,140.16,142.7,92.908,98.824,140.79,96.8,104.3,95.007,98.584,130.88,88.991,133.44,90.885,146.88,89.108,141.52,151.6,145.24,104.99,149.15,105.89,106.56,93.384,98.414,110.64,105.22
127.07,125.01,83.331,119.52,75.23,97.205,88.713,91.702,99.754,90.426,129.28,124.39,91.244,132.49,82.178,84.065,85.46,101.8,89.067,131.32,131.48,127.68,77.708,111.92,76.334,74.873,116.85,70.409,116.94,134.23,129.31,80.953,91.037,128.12,90.038,89.744,89.213,86.157,126.52,82.918,113.24,79.83,130.31,77.495,138.42,128.32,129.15,82.004,124.68,93.954,93.07,84.973,86.379,99.428,91.081
151.63,147.01,105.42,148.86,101.4,102.02,86.878,99.872,138.37,101.63,164.46,157.18,104.63,148.25,115.16,99.786,103.41,138.2,99.221,165.11,152.62,156.81,109.12,153.62,99.227,101.71,157.76,89.696,150.93,155.94,149.44,79.851,103.02,145.84,118.72,96.491,88.296,103.32,155.86,101.94,154.67,91.363,161.82,97.573,158.95,162.86,159.04,108.04,157.71,122.45,114.36,101.37,103.1,134.43,90.549
85.468,100.45,140.94,95.628,55.753,135.84,133.47,139.17,60.197,143.27,78.308,88.061,144.84,96.594,56.828,141.85,140.25,60.402,143.25,83.741,102.68,92.003,145.22,51.885,143.56,134.21,59.293,132.32,92.431,80.635,91.368,139.83,143.74,89.871,59.282,144.46,137.44,152.82,66.158,146.04,91.634,134.08,70.804,136.39,93.734,73.948,101.45,141.87,88.326,62.277,140.87,144.59,146.94,60.349,145.31
124.32,128.02,97.792,129.29,67.112,93.26,88.549,84.603,91.751,86.342,126.64,116.59,104.07,127.02,65.551,98.618,95.175,87.652,97.669,118.84,124.26,124.85,89.246,74.895,91.424,80.811,107.44,74.313,102.37,125.64,124.32,99.235,112.47,139.09,68.782,98.778,92.654,99.998,106.36,87.805,106.71,84.252,116.62,77.693,122.2,123.25,134.67,106.03,129.58,62.398,111.11,101.37,100.83,71.176,105.82
129.25,128.06,80.587,125.24,73.771,86.975,72.322,71.526,96.981,66.758,133.25,130.11,94.2,122.98,63.875,84.36,80.216,93.439,75.636,127.22,128.53,127.78,66.939,91.688,77.574,69.305,116.91,65.876,124.38,128.7,128.91,82.778,82.85,128.97,91.892,83.276,75.966,75.293,132,75.831,122.4,74.459,128.72,65.947,121.24,128.78,134.52,85.714,126.89,80.526,80.062,77.947,82.634,92.95,77.143
130.4,132.14,103.48,138.43,82.174,86.285,84.871,87.35,95.918,87.197,129.02,139.96,105.28,129.68,65.586,106.41,100.79,91.507,97.983,131.97,133.25,143.48,98.515,104.82,88.501,82.675,122.88,76.814,126.09,138.1,141.88,89.953,108.38,137.85,73.106,99.834,90.971,87.822,109.44,90.736,124.09,84.379,122.28,84.314,125.09,138.97,138.44,101.91,141.83,81.655,105.07,93.919,94.94,93.524,100.38
64.043,77.082,102.58,79.85,18.063,100.46,93.347,84.43,27.403,83.249,57.563,70.84,97.244,73.594,19.762,98.308,89.411,16.253,102.83,51.765,71.012,70.93,81.408,31.488,88.559,73.212,39.643,83.541,68.681,68.347,72.012,94.894,92.363,89.867,33.809,95.222,93.437,77.665,42.476,79.021,65.382,67.906,52.072,72.614,78.55,66.259,86.505,99.014,85.902,22.747,106.36,98.245,90.339,25.486,102.81
106.99,116.25,133.79,125.98,63.984,132.73,110.9,124.33,73.635,128.01,117.35,121.56,137.4,127.71,56.421,141.91,136.98,82.931,126.72,138.82,133.64,133.35,118.69,89.453,114.55,110.56,113.8,108.33,120.02,135,138.47,116.96,132.18,148.45,88.308,121.1,110.46,119.91,114.73,111.99,119.11,108.81,124.33,98.455,128.55,134.87,129.59,136.45,139.29,73.807,128.5,111.52,133.09,76.92,128.49
122.84,131.39,77.059,120.7,87.714,70.217,66.262,60.998,109.67,71.41,123.03,123.17,82.062,124.71,88.666,81.163,67.437,98.37,78.947,128,125.2,128.25,71.641,98.685,71.003,70.341,110.95,57.442,111.92,118.94,123.53,77.242,72.881,121.55,91.81,71.651,74.37,66.871,106.39,67.098,115.07,72.085,123.74,65.98,121.84,127.13,121.37,82.956,130.09,75.44,91.589,83.771,74.558,97.707,76.471
125.25,112.91,64.665,114.88,72.373,68.908,63.02,59.706,100.57,55.793,124.46,113.2,73.466,110.76,69.466,50.542,78.177,89.712,64.607,117.19,115.18,113.26,46.891,102.4,62.158,46.767,112.92,58.757,109.41,114.1,109.55,63.822,61.864,105.38,90.145,62.394,60.752,57.943,120.37,55.734,119.01,55.324,114.79,67.149,118.62,109.4,114.56,69.809,120.06,97.338,63.813,53.747,68.572,95.46,71.252
104.14,117,128.28,123.14,55.902,125.96,115.14,119.32,73.645,118.19,109.99,119.31,132.6,107.53,51.62,129.07,122.72,77.52,121.06,120.72,121.67,123.24,114.21,76.075,109.27,107.57,92.817,103.62,98.887,120.89,124.74,113.53,126.72,128.84,65.084,134.73,117.66,122.38,92.278,112.87,103.39,114.78,94.388,109.61,108.94,127.55,129.9,127.96,131.68,67.949,132.13,121.69,123.91,76.186,122.95
86.842,104.65,104.97,105.06,28.904,105.52,92.554,84.646,46.578,84.662,91.001,92.536,100.02,100.1,27.842,95.323,91.281,51.881,94.048,92.485,106.01,110.95,69.508,65.038,70.05,60.68,81.081,64.224,87.122,104.39,100.32,84.035,90.825,105.76,37.392,92.067,91.015,75.972,70.444,69.158,84.994,72.431,85.914,76.047,90.732,101.19,114.94,89.958,106.64,43.086,102.46,86.938,90.036,41.845,101.04
65.859,89.621,104.77,79.265,16.806,110.6,98.784,94.943,32.884,99.089,70.226,76.011,114.26,88.509,29.861,114.75,108.92,36.147,102.98,65.106,84.134,73.792,90.174,31.266,100.45,89.834,41.571,91.038,69.538,63.133,87.139,105.57,110.83,90.56,35.301,107.89,103.39,97.427,48.343,94.697,74.405,88.414,64.312,74.303,77.34,77.73,75.86,124.13,90.895,29.441,116.5,109.09,115.81,34.119,121.12
103.38,110.69,146.61,118.08,63.577,144.99,126.86,138.97,77.505,141.73,112.47,111.79,149.53,113.09,64.433,145.05,142.61,77.414,147.83,111.6,123.17,114.01,134.1,75.354,127.31,122.8,96.709,123.84,117.64,133.04,124.15,126.01,146.23,139.03,66.75,144.12,121.16,135.84,91.693,129.51,101.53,124.34,100.93,123.07,100.79,110.86,117.76,148.9,125.81,65.811,150.24,127.46,138.13,65.313,138.52
139.78,130.76,115.06,130.93,67.952,117.74,98.527,112.46,98.093,110.5,139.74,142.18,122.28,144.05,74.604,120.49,115.68,101.63,103.94,132.16,123.24,135.95,124.04,82.329,117.32,110.39,97.459,109.43,111.56,121.54,131.64,129.23,145.5,133.35,58.317,146.08,121.45,129.45,79.202,131.41,111.46,117.07,94.046,117.75,122.49,112.96,131.16,150.06,131.56,59.336,135.96,128.08,136.69,74.399,136.7
115,119.71,92.305,126.49,56.142,90.381,88.618,88.979,81.764,80.255,128.72,120.09,106.61,134.07,58.956,105.89,91.32,81.636,78.635,113.04,109.88,120.59,95.693,66.946,94.548,86.322,81.517,87.058,91.843,107.78,110.73,105,113.17,120.47,46.653,119.63,106.38,105.29,72.566,104.87,89.343,88.968,85.81,95.376,100.11,101.64,103.27,117.01,116.97,48.477,124.26,104.85,112.14,50.13,112.28
123.66,116.81,86.861,119.28,69.54,83.029,76.933,80.028,90.406,82.98,117.51,124.78,88.561,115.42,60.773,91.942,80.249,89.924,86.252,122.24,122.52,122.43,66.742,86.403,75.08,64.319,108.93,58.775,100.18,121.16,115.9,78.5,88.439,131.77,84.958,80.859,81.192,68.838,109.23,76.979,110.18,72.18,109.16,67.6,119.53,112.99,128.93,94.719,126.41,76.396,95.836,82.281,83.148,88.166,85.225
91.914,98.04,138.62,101.21,47.935,134.52,119.8,133.25,61.503,123.46,97.09,118.78,144.28,103.55,51.771,142.11,129.1,62.058,140.61,97.666,106.91,99.536,150.32,59.269,134.27,136.87,66.134,128.17,99.982,79.081,97.482,135.83,150.69,97.461,57.536,156.84,140.57,143.41,63.37,146.91,91.134,146.8,67.331,135.54,102.58,83.99,94.633,153.58,99.081,59.179,151.28,137.6,146.42,65.212,149.17
101.52,114.76,107.04,108.24,47.153,113.14,98.783,99.083,62.113,107.33,104.54,104.67,110.37,121.62,51.037,105.55,108.61,63.548,99.471,113.94,117.3,113.84,98.921,63.24,90.44,86.465,85.246,83.519,101.97,102.48,118.31,107.09,115.65,124.82,47.827,115.01,104.17,94.446,90.96,95.417,96.075,85.428,92.878,91.353,106.39,113.4,116.92,120.13,122.34,46.157,121.72,99.55,107,56.157,108.67
85.257,99.34,147.37,111.94,62.886,146.41,138.11,149.58,72.931,139.49,102.47,106.2,156.79,104.97,61.418,146.23,154.01,66.841,145.79,100.87,117.15,97.494,147.52,64.676,154.06,140.46,82.331,141.25,104.48,96.572,113.45,140.83,156.61,111.6,66.456,146.96,132.29,155.22,78.465,154.98,104.98,142.13,76.697,139.16,98.174,88.569,110.62,156.18,105.35,58.184,153.15,135.75,148.31,62.583,149.97
143.98,140.38,81.756,132.33,103.36,75.29,70.228,77.283,129.03,75.787,152.77,139.77,82.524,135.91,107.18,77.834,76.733,124.21,73.216,137.19,139.51,140.18,79.633,110.26,81.258,76.97,130.02,76.794,127.84,136.08,127.42,89.339,100.1,143.95,84.273,90.601,90.174,90.294,118.96,86.45,121.47,83.089,126.92,72.879,133.16,140.84,143.24,101.79,144.05,80.66,103.92,85.831,88.107,96.603,93.856
146.08,146.12,102.66,148.52,100.52,98.457,95.228,99.996,127.25,101.42,156.47,157.62,108.73,151.01,113.56,102.17,99.044,135.3,94.422,155.25,151.98,161.64,109.55,113.09,104.06,91.162,116.52,101.35,130.09,147.28,139.79,118.75,121.82,148.26,92.377,112.42,101.8,111.06,120.54,109.6,127.04,99.694,136.38,95.574,140.28,141.38,141.77,121.26,146.8,86.139,113.87,99.427,111.57,96.889,113.33
93.948,108.02,131.95,105.71,40.105,132.22,121.28,123.07,58.726,128.56,93.061,111.2,133.66,110.5,44.986,132.43,124.42,54.942,127.04,106.39,118.1,112.38,104.03,65.98,107.18,93.936,85.81,100.09,100.64,107.04,121.49,115.05,126.66,126,49.566,129.9,105.31,105.78,84.168,104.93,105.35,95.952,101.77,97.142,108.88,113.55,117.74,127.6,128.95,55.562,131.39,108.4,121.16,62.146,124.94
84.487,91.05,133.09,91.31,39.24,130.47,121.3,121.66,50.964,132.79,69.586,88.87,136.97,89.045,49.033,130.92,129.41,53.294,141.01,62.857,77.69,72.129,129.16,59.104,126.77,125.37,54.54,126.89,84.082,73.888,80.13,127.81,139.97,87.134,58.678,133.35,126.53,131.75,52.115,134.7,84.109,130.38,59.765,128.77,85.181,66.903,83.814,134.74,72.958,68.227,133.79,134.72,134.72,52.692,137.37
106.79,118.08,110.4,117.55,49.135,121.36,98.121,93.41,70.433,105.89,113.96,116.42,113.18,129.07,53.687,106.63,95.826,77.7,103.34,131.07,140.45,129.35,91.888,79.385,92.164,84.467,99.492,86.164,111.66,122.39,123.08,96.525,112.07,139.38,67.691,111.6,96.525,95.215,111.2,83.121,111.64,91.706,124.91,82.684,121.09,132.74,124,119.32,130.76,56.738,115.52,102.95,108.68,73.967,106.26
119.92,116.8,74.296,109.87,58.65,73.315,74.079,57.917,79.011,56.628,99.541,103.02,75.508,109.93,55.433,78.879,65.39,72.115,70.584,101.31,104.09,109.04,64.574,72.901,62.779,57.224,84.577,50.154,95.65,103.8,104.14,80.908,88.533,107.32,42.448,84.478,77.863,63.289,65.586,78.671,86.208,66.381,85.857,70.794,99.812,98.293,106.47,92.442,107.2,42.188,96.346,83.389,82.391,58.772,90.581
94.778,102.77,132.99,110.23,62.304,136.24,124.73,134.87,63.482,134.2,96.462,107.41,148.54,112.25,53.651,137.35,143.09,59.453,147.89,105.75,113.62,111.11,135.81,65.993,133.14,123.36,86.029,119.86,97.118,114.27,109.13,130.1,143.61,122.09,55.472,144.41,121.96,130.17,85.164,128.56,100.03,119.87,96.322,120.16,111.12,108.85,115.89,141.45,122.15,61.718,144.32,139.74,135.38,63.658,137.94
110.3,116.28,134.97,121.79,63.846,134.77,117.46,129.25,78.374,130.69,118.38,118.16,139.09,129.08,59.152,135.29,133.75,84.931,126.21,137.25,130.33,134.79,128.02,81.865,123.5,112.21,102.11,108.85,110.1,125.09,131.47,121.49,125.19,137.39,64.775,130.41,110.88,116.79,105.55,120.04,110.07,107.01,114.24,110.58,118.28,138.59,133.4,133.12,142.56,73.731,141.31,129.39,134.08,76.032,129.51
106.4,107.24,144.09,116.73,56.723,141.41,123.85,140.51,75.365,129.49,109.12,122.09,145.41,128.11,54.554,139.18,137.32,80.823,137.98,113.07,127.9,124.35,132.1,76.439,133.01,120.64,91.914,119.74,97.294,127.81,126.85,127.73,144.94,144.48,63.782,136.57,118.06,132.5,88.864,125.57,110.02,118.95,95.801,118.43,118.33,121.39,127.72,147.16,131.44,62.959,155.94,131.2,138.95,63.6,149.6
94.093,102.48,113.62,104.15,30.317,115.09,101.91,96.402,53.907,97.769,97.435,95.169,120,120.77,46.603,112.91,103.83,60.426,112.06,84.882,96.33,92.231,116,38.742,112.72,102.66,47.404,114.44,74.487,73.876,89.579,120.29,125.97,91.159,37.086,126.42,114.93,125.26,47.624,124.43,71.857,110.92,54.491,98.017,78.775,74.351,88.063,135.16,88.534,45.707,122.28,118.51,124.41,44.653,129.45
68.421,81.869,89.629,80.465,19.368,82.959,82.907,78.542,34.584,75.101,70.587,72.721,90.883,83.64,20.253,79.836,84.015,30.618,78.91,66.586,81.455,84.355,69.806,36.658,73.49,55.673,55.015,59.354,71.711,80.21,82.771,88.831,97.753,93.424,27.341,92.015,88.242,75.653,43.282,75.404,64.292,69.453,54.973,77.952,73.287,77.572,81.721,91.595,86.435,22.146,92.81,90.508,84.263,26.662,98.279
100.86,106.05,113.26,104.1,36.401,114.69,103.57,96.598,50.648,98.666,97.793,96.47,110.77,108.94,41.453,110.82,92.573,68.802,100.94,102.11,100.54,105.91,97.503,61.492,96.735,79.828,67.421,84.023,95.559,103.65,108.25,99.626,105.77,105.13,40.622,114.75,93.34,97.55,72.318,94.825,85.676,87.223,86.112,87.852,90.272,105.74,101.85,110.54,115.81,48.332,114.48,105.42,108.32,60.915,111.06
